timestamp,crop_season,air_temp,humidity,solar_rad,precip,soil_temp,soil_moisture,ndvi,ETc,Dr,baseline_ch4_kg_hr,awd_mitigated_ch4_kg_hr,field_name
2024-03-09 00:00:00,Rabi Wheat,15.7,59,0,0.0,14.2,0.26,0.684,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-09 01:00:00,Rabi Wheat,13.3,68,0,0.0,11.8,0.26,0.684,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-09 02:00:00,Rabi Wheat,11.2,75,0,0.0,9.7,0.26,0.684,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-09 03:00:00,Rabi Wheat,9.6,80,0,0.0,8.1,0.26,0.684,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-09 04:00:00,Rabi Wheat,8.6,84,0,0.0,7.1,0.26,0.684,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-09 05:00:00,Rabi Wheat,8.3,85,0,0.0,6.8,0.26,0.684,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-09 06:00:00,Rabi Wheat,8.6,84,0,0.0,7.1,0.26,0.684,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-09 07:00:00,Rabi Wheat,9.6,80,477,0.0,9.7,0.26,0.684,0.082,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-09 08:00:00,Rabi Wheat,11.2,75,921,0.0,12.8,0.26,0.684,0.157,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-09 09:00:00,Rabi Wheat,13.3,68,1302,0.0,16.1,0.26,0.684,0.223,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-09 10:00:00,Rabi Wheat,15.7,59,1595,0.0,19.5,0.26,0.684,0.273,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-09 11:00:00,Rabi Wheat,18.3,50,1779,0.0,22.7,0.26,0.684,0.304,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-09 12:00:00,Rabi Wheat,20.8,41,1842,0.0,25.5,0.26,0.684,0.315,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-09 13:00:00,Rabi Wheat,23.2,33,1779,0.0,27.7,0.26,0.684,0.304,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-09 14:00:00,Rabi Wheat,25.3,25,1595,0.0,29.1,0.26,0.684,0.273,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-09 15:00:00,Rabi Wheat,26.9,20,1302,0.0,29.7,0.26,0.684,0.223,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-09 16:00:00,Rabi Wheat,27.9,20,921,0.0,29.5,0.26,0.684,0.157,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-09 17:00:00,Rabi Wheat,28.2,20,477,0.0,28.3,0.26,0.684,0.082,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-09 18:00:00,Rabi Wheat,27.9,20,0,0.0,26.4,0.26,0.684,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-09 19:00:00,Rabi Wheat,26.9,20,0,0.0,25.4,0.26,0.684,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-09 20:00:00,Rabi Wheat,25.3,25,0,0.0,23.8,0.26,0.684,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-09 21:00:00,Rabi Wheat,23.2,33,0,0.0,21.7,0.26,0.684,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-09 22:00:00,Rabi Wheat,20.8,41,0,0.0,19.3,0.26,0.684,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-09 23:00:00,Rabi Wheat,18.3,50,0,0.0,16.8,0.26,0.684,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-10 00:00:00,Rabi Wheat,16.1,64,0,0.0,14.6,0.26,0.689,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-10 01:00:00,Rabi Wheat,14.2,71,0,0.0,12.7,0.26,0.689,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-10 02:00:00,Rabi Wheat,12.5,77,0,0.0,11.0,0.26,0.689,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-10 03:00:00,Rabi Wheat,11.2,81,0,0.0,9.7,0.26,0.689,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-10 04:00:00,Rabi Wheat,10.4,84,0,0.0,8.9,0.26,0.689,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-10 05:00:00,Rabi Wheat,10.2,85,0,0.0,8.7,0.26,0.689,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-10 06:00:00,Rabi Wheat,10.4,84,0,0.0,8.9,0.26,0.689,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-10 07:00:00,Rabi Wheat,11.2,81,314,0.0,10.8,0.26,0.689,0.082,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-10 08:00:00,Rabi Wheat,12.5,77,607,0.0,13.0,0.26,0.689,0.157,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-10 09:00:00,Rabi Wheat,14.2,71,859,0.0,15.6,0.26,0.689,0.223,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-10 10:00:00,Rabi Wheat,16.1,64,1052,0.0,18.1,0.26,0.689,0.273,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-10 11:00:00,Rabi Wheat,18.2,57,1174,0.0,20.6,0.26,0.689,0.304,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-10 12:00:00,Rabi Wheat,20.3,50,1215,0.0,22.8,0.26,0.689,0.315,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-10 13:00:00,Rabi Wheat,22.2,43,1174,0.0,24.6,0.26,0.689,0.304,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-10 14:00:00,Rabi Wheat,23.9,37,1052,0.0,25.9,0.26,0.689,0.273,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-10 15:00:00,Rabi Wheat,25.2,33,859,0.0,26.5,0.26,0.689,0.223,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-10 16:00:00,Rabi Wheat,26.0,30,607,0.0,26.5,0.26,0.689,0.157,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-10 17:00:00,Rabi Wheat,26.2,29,314,0.0,25.8,0.26,0.689,0.082,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-10 18:00:00,Rabi Wheat,26.0,30,0,0.0,24.5,0.26,0.689,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-10 19:00:00,Rabi Wheat,25.2,33,0,0.0,23.7,0.26,0.689,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-10 20:00:00,Rabi Wheat,23.9,37,0,0.0,22.4,0.26,0.689,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-10 21:00:00,Rabi Wheat,22.2,43,0,0.0,20.7,0.26,0.689,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-10 22:00:00,Rabi Wheat,20.3,50,0,0.0,18.8,0.26,0.689,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-10 23:00:00,Rabi Wheat,18.2,57,0,0.0,16.7,0.26,0.689,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-11 00:00:00,Rabi Wheat,19.3,68,0,0.0,17.8,0.26,0.693,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-11 01:00:00,Rabi Wheat,17.7,73,0,0.0,16.2,0.26,0.693,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-11 02:00:00,Rabi Wheat,16.3,78,0,0.0,14.8,0.26,0.693,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-11 03:00:00,Rabi Wheat,15.2,82,0,0.0,13.7,0.26,0.693,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-11 04:00:00,Rabi Wheat,14.6,84,0,0.0,13.1,0.26,0.693,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-11 05:00:00,Rabi Wheat,14.3,85,0,0.0,12.8,0.26,0.693,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-11 06:00:00,Rabi Wheat,14.6,84,0,0.0,13.1,0.26,0.693,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-11 07:00:00,Rabi Wheat,15.2,82,277,0.0,14.7,0.26,0.693,0.082,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-11 08:00:00,Rabi Wheat,16.3,78,535,0.0,16.6,0.26,0.693,0.157,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-11 09:00:00,Rabi Wheat,17.7,73,756,0.0,18.7,0.26,0.693,0.223,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-11 10:00:00,Rabi Wheat,19.3,68,926,0.0,20.9,0.26,0.693,0.273,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-11 11:00:00,Rabi Wheat,21.1,61,1033,0.0,23.0,0.26,0.693,0.304,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-11 12:00:00,Rabi Wheat,22.8,55,1069,0.0,24.9,0.26,0.693,0.315,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-11 13:00:00,Rabi Wheat,24.4,50,1033,0.0,26.4,0.26,0.693,0.304,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-11 14:00:00,Rabi Wheat,25.8,45,926,0.0,27.4,0.26,0.693,0.273,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-11 15:00:00,Rabi Wheat,26.9,41,756,0.0,27.9,0.26,0.693,0.223,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-11 16:00:00,Rabi Wheat,27.5,39,535,0.0,27.8,0.26,0.693,0.157,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-11 17:00:00,Rabi Wheat,27.8,38,277,0.0,27.2,0.26,0.693,0.082,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-11 18:00:00,Rabi Wheat,27.5,39,0,0.0,26.0,0.26,0.693,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-11 19:00:00,Rabi Wheat,26.9,41,0,0.0,25.4,0.26,0.693,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-11 20:00:00,Rabi Wheat,25.8,45,0,0.0,24.3,0.26,0.693,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-11 21:00:00,Rabi Wheat,24.4,50,0,0.0,22.9,0.26,0.693,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-11 22:00:00,Rabi Wheat,22.8,55,0,0.0,21.3,0.26,0.693,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-11 23:00:00,Rabi Wheat,21.1,61,0,0.0,19.6,0.26,0.693,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-12 00:00:00,Rabi Wheat,19.4,66,0,0.0,17.9,0.26,0.698,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-12 01:00:00,Rabi Wheat,17.6,72,0,0.0,16.1,0.26,0.698,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-12 02:00:00,Rabi Wheat,16.1,77,0,0.0,14.6,0.26,0.698,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-12 03:00:00,Rabi Wheat,15.0,82,0,0.0,13.5,0.26,0.698,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-12 04:00:00,Rabi Wheat,14.2,84,0,0.0,12.7,0.26,0.698,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-12 05:00:00,Rabi Wheat,14.0,85,0,0.0,12.5,0.26,0.698,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-12 06:00:00,Rabi Wheat,14.2,84,0,0.0,12.7,0.26,0.698,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-12 07:00:00,Rabi Wheat,15.0,82,448,0.0,14.9,0.26,0.698,0.082,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-12 08:00:00,Rabi Wheat,16.1,77,865,0.0,17.5,0.26,0.698,0.157,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-12 09:00:00,Rabi Wheat,17.6,72,1223,0.0,20.2,0.26,0.698,0.223,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-12 10:00:00,Rabi Wheat,19.4,66,1498,0.0,22.9,0.26,0.698,0.273,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-12 11:00:00,Rabi Wheat,21.3,59,1670,0.0,25.4,0.26,0.698,0.304,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-12 12:00:00,Rabi Wheat,23.2,53,1729,0.0,27.5,0.26,0.698,0.315,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-12 13:00:00,Rabi Wheat,25.0,46,1670,0.0,29.1,0.26,0.698,0.304,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-12 14:00:00,Rabi Wheat,26.5,41,1498,0.0,30.0,0.26,0.698,0.273,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-12 15:00:00,Rabi Wheat,27.7,37,1223,0.0,30.3,0.26,0.698,0.223,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-12 16:00:00,Rabi Wheat,28.4,34,865,0.0,29.8,0.26,0.698,0.157,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-12 17:00:00,Rabi Wheat,28.7,34,448,0.0,28.7,0.26,0.698,0.082,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-12 18:00:00,Rabi Wheat,28.4,34,0,0.0,26.9,0.26,0.698,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-12 19:00:00,Rabi Wheat,27.7,37,0,0.0,26.2,0.26,0.698,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-12 20:00:00,Rabi Wheat,26.5,41,0,0.0,25.0,0.26,0.698,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-12 21:00:00,Rabi Wheat,25.0,46,0,0.0,23.5,0.26,0.698,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-12 22:00:00,Rabi Wheat,23.2,53,0,0.0,21.7,0.26,0.698,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-12 23:00:00,Rabi Wheat,21.3,59,0,0.0,19.8,0.26,0.698,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-13 00:00:00,Rabi Wheat,19.6,70,0,0.0,18.1,0.297,0.701,0.0,4.3,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-13 01:00:00,Rabi Wheat,18.2,75,0,0.0,16.7,0.297,0.701,0.0,4.3,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-13 02:00:00,Rabi Wheat,17.0,79,0,0.0,15.5,0.297,0.701,0.0,4.3,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-13 03:00:00,Rabi Wheat,16.1,82,0,0.0,14.6,0.297,0.701,0.0,4.3,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-13 04:00:00,Rabi Wheat,15.5,84,0,0.0,14.0,0.297,0.701,0.0,4.3,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-13 05:00:00,Rabi Wheat,15.3,85,0,0.0,13.8,0.297,0.701,0.0,4.3,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-13 06:00:00,Rabi Wheat,15.5,84,0,0.0,14.0,0.297,0.701,0.0,4.3,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-13 07:00:00,Rabi Wheat,16.1,82,136,0.0,15.0,0.297,0.701,0.082,4.3,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-13 08:00:00,Rabi Wheat,17.0,79,262,0.0,16.4,0.297,0.701,0.157,4.3,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-13 09:00:00,Rabi Wheat,18.2,75,371,0.0,17.9,0.297,0.701,0.223,4.3,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-13 10:00:00,Rabi Wheat,19.6,70,455,0.0,19.6,0.297,0.701,0.273,4.3,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-13 11:00:00,Rabi Wheat,21.0,65,507,0.0,21.2,0.297,0.701,0.304,4.3,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-13 12:00:00,Rabi Wheat,22.5,60,525,0.0,22.8,0.297,0.701,0.315,4.3,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-13 13:00:00,Rabi Wheat,23.9,55,507,0.0,24.1,0.297,0.701,0.304,4.3,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-13 14:00:00,Rabi Wheat,25.1,51,455,0.7,25.1,0.297,0.701,0.273,4.3,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-13 15:00:00,Rabi Wheat,26.0,48,371,0.7,25.8,0.297,0.701,0.223,4.3,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-13 16:00:00,Rabi Wheat,26.6,46,262,0.7,26.0,0.297,0.701,0.157,4.3,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-13 17:00:00,Rabi Wheat,26.8,45,136,0.7,25.7,0.297,0.701,0.082,4.3,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-13 18:00:00,Rabi Wheat,26.6,46,0,0.0,25.1,0.297,0.701,0.0,4.3,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-13 19:00:00,Rabi Wheat,26.0,48,0,0.0,24.5,0.297,0.701,0.0,4.3,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-13 20:00:00,Rabi Wheat,25.1,51,0,0.0,23.6,0.297,0.701,0.0,4.3,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-13 21:00:00,Rabi Wheat,23.9,55,0,0.0,22.4,0.297,0.701,0.0,4.3,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-13 22:00:00,Rabi Wheat,22.5,60,0,0.0,21.0,0.297,0.701,0.0,4.3,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-13 23:00:00,Rabi Wheat,21.0,65,0,0.0,19.6,0.297,0.701,0.0,4.3,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-14 00:00:00,Rabi Wheat,17.2,65,0,0.0,15.7,0.26,0.705,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-14 01:00:00,Rabi Wheat,15.4,71,0,0.0,13.9,0.26,0.705,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-14 02:00:00,Rabi Wheat,13.8,77,0,0.0,12.3,0.26,0.705,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-14 03:00:00,Rabi Wheat,12.5,81,0,0.0,11.0,0.26,0.705,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-14 04:00:00,Rabi Wheat,11.7,84,0,0.0,10.2,0.26,0.705,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-14 05:00:00,Rabi Wheat,11.5,85,0,0.0,10.0,0.26,0.705,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-14 06:00:00,Rabi Wheat,11.7,84,0,0.0,10.2,0.26,0.705,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-14 07:00:00,Rabi Wheat,12.5,81,466,0.0,12.6,0.26,0.705,0.082,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-14 08:00:00,Rabi Wheat,13.8,77,900,0.0,15.3,0.26,0.705,0.157,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-14 09:00:00,Rabi Wheat,15.4,71,1273,0.0,18.1,0.26,0.705,0.223,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-14 10:00:00,Rabi Wheat,17.2,65,1559,0.0,20.9,0.26,0.705,0.273,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-14 11:00:00,Rabi Wheat,19.2,58,1739,0.0,23.5,0.26,0.705,0.304,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-14 12:00:00,Rabi Wheat,21.2,51,1800,0.0,25.7,0.26,0.705,0.315,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-14 13:00:00,Rabi Wheat,23.1,44,1739,0.0,27.4,0.26,0.705,0.304,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-14 14:00:00,Rabi Wheat,24.7,39,1559,0.0,28.4,0.26,0.705,0.273,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-14 15:00:00,Rabi Wheat,26.0,34,1273,0.0,28.7,0.26,0.705,0.223,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-14 16:00:00,Rabi Wheat,26.7,32,900,0.0,28.2,0.26,0.705,0.157,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-14 17:00:00,Rabi Wheat,27.0,31,466,0.0,27.0,0.26,0.705,0.082,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-14 18:00:00,Rabi Wheat,26.7,32,0,0.0,25.2,0.26,0.705,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-14 19:00:00,Rabi Wheat,26.0,34,0,0.0,24.5,0.26,0.705,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-14 20:00:00,Rabi Wheat,24.7,39,0,0.0,23.2,0.26,0.705,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-14 21:00:00,Rabi Wheat,23.1,44,0,0.0,21.6,0.26,0.705,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-14 22:00:00,Rabi Wheat,21.2,51,0,0.0,19.7,0.26,0.705,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-14 23:00:00,Rabi Wheat,19.2,58,0,0.0,17.7,0.26,0.705,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-15 00:00:00,Rabi Wheat,17.3,59,0,0.0,15.8,0.26,0.708,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-15 01:00:00,Rabi Wheat,14.9,68,0,0.0,13.4,0.26,0.708,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-15 02:00:00,Rabi Wheat,12.8,75,0,0.0,11.3,0.26,0.708,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-15 03:00:00,Rabi Wheat,11.3,80,0,0.0,9.8,0.26,0.708,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-15 04:00:00,Rabi Wheat,10.3,84,0,0.0,8.8,0.26,0.708,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-15 05:00:00,Rabi Wheat,10.0,85,0,0.0,8.5,0.26,0.708,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-15 06:00:00,Rabi Wheat,10.3,84,0,0.0,8.8,0.26,0.708,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-15 07:00:00,Rabi Wheat,11.3,80,506,0.0,11.5,0.26,0.708,0.082,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-15 08:00:00,Rabi Wheat,12.8,75,977,0.0,14.6,0.26,0.708,0.157,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-15 09:00:00,Rabi Wheat,14.9,68,1382,0.0,18.0,0.26,0.708,0.223,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-15 10:00:00,Rabi Wheat,17.3,59,1693,0.0,21.4,0.26,0.708,0.273,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-15 11:00:00,Rabi Wheat,19.8,50,1888,0.0,24.6,0.26,0.708,0.304,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-15 12:00:00,Rabi Wheat,22.4,42,1955,0.0,27.4,0.26,0.708,0.315,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-15 13:00:00,Rabi Wheat,24.8,33,1888,0.0,29.5,0.26,0.708,0.304,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-15 14:00:00,Rabi Wheat,26.8,26,1693,0.0,30.9,0.26,0.708,0.273,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-15 15:00:00,Rabi Wheat,28.4,21,1382,0.0,31.5,0.26,0.708,0.223,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-15 16:00:00,Rabi Wheat,29.3,20,977,0.0,31.1,0.26,0.708,0.157,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-15 17:00:00,Rabi Wheat,29.7,20,506,0.0,29.9,0.26,0.708,0.082,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-15 18:00:00,Rabi Wheat,29.3,20,0,0.0,27.8,0.26,0.708,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-15 19:00:00,Rabi Wheat,28.4,21,0,0.0,26.9,0.26,0.708,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
2024-03-15 20:00:00,Rabi Wheat,26.8,26,0,0.0,25.3,0.26,0.708,0.0,8.0,0.0,0.0,Pakistan Rice Hub (Pindi Bowra)
